x_block,y_block,n_cells,positive_cells,center_Boylam,center_Enlem,mean_score_probability_mlp,max_score_probability_mlp,mean_score_topsis_pi,max_score_topsis_pi,mean_score_vikor_pi,max_score_vikor_pi,mean_score_topsis_shap,max_score_topsis_shap,mean_score_vikor_shap,max_score_vikor_shap
6015,1733,100,0,6015500.0,1733500.0,0.006794691,0.21705279,0.5301575,0.7181681,0.49556053,0.7051938,0.6622258,0.7176308,0.48689273,0.6999268
6011,1737,100,0,6011500.0,1737500.0,0.0067887213,0.6161583,0.5430731,0.7478408,0.51240796,0.7679521,0.6625851,0.72537285,0.5166526,0.77795666
5880,1732,100,0,5880500.0,1732500.0,0.0067883832,0.09554248,0.52983683,0.7526473,0.4988172,0.78929174,0.6571889,0.73336506,0.5089277,0.8114785
6038,1731,100,0,6038500.0,1731500.0,0.006781197,0.39492723,0.51863253,0.72616976,0.47937518,0.7348652,0.65896577,0.7295108,0.4704579,0.73824835
6015,1747,100,0,6015500.0,1747500.0,0.006769253,0.44814783,0.5415908,0.74244225,0.51046664,0.75578797,0.66543585,0.7331317,0.5048153,0.75045687
5919,1751,100,0,5919500.0,1751500.0,0.0067689167,0.22712827,0.5117937,0.71707743,0.47471017,0.72484887,0.65780604,0.73135304,0.4956491,0.7498721
5939,1760,100,0,5939500.0,1760500.0,0.006767501,0.39660555,0.53596395,0.74595445,0.5034092,0.75911057,0.6579288,0.72388196,0.5132198,0.7610756
5966,1773,100,0,5966500.0,1773500.0,0.0067667477,0.48129427,0.55623525,0.7439815,0.5289471,0.7827666,0.6707219,0.7329118,0.53997225,0.8097087
5943,1768,100,0,5943500.0,1768500.0,0.006761708,0.17874312,0.520323,0.7513325,0.4873461,0.7752339,0.6497821,0.7257598,0.5000088,0.79895073
6061,1764,100,0,6061500.0,1764500.0,0.0067465003,0.09444884,0.5389368,0.72149634,0.5134523,0.7516458,0.67361754,0.73499066,0.5382354,0.7898226
5919,1753,100,0,5919500.0,1753500.0,0.006742988,0.1349611,0.52742696,0.73252285,0.49720395,0.74837804,0.6647777,0.728501,0.51770234,0.77345634
6018,1750,100,0,6018500.0,1750500.0,0.006741952,0.16386157,0.5153158,0.73831075,0.4742626,0.748701,0.6621908,0.7365782,0.47336292,0.75927854
6024,1714,100,0,6024500.0,1714500.0,0.006724379,0.13963282,0.54906416,0.7399034,0.51433355,0.7579943,0.6552593,0.71678394,0.49858657,0.7543211
5961,1778,100,0,5961500.0,1778500.0,0.006724026,0.5020099,0.5223667,0.7500174,0.49446955,0.79017013,0.6632867,0.7373835,0.51508045,0.8208482
5875,1769,100,0,5875500.0,1769500.0,0.0067234053,0.43446273,0.52099645,0.74354696,0.4892573,0.7470989,0.6538222,0.7231298,0.4997636,0.7646517
5904,1777,100,0,5904500.0,1777500.0,0.0067204065,0.2520319,0.5529153,0.74977064,0.5257193,0.7652083,0.66213906,0.7277888,0.5295484,0.7880479
5997,1738,100,0,5997500.0,1738500.0,0.0067203,0.4586717,0.5301033,0.7332761,0.49916673,0.7430812,0.66370875,0.7350464,0.5147075,0.76973903
6054,1742,100,0,6054500.0,1742500.0,0.0067200433,0.3969481,0.5576637,0.75685436,0.5268776,0.7845928,0.66875154,0.7465176,0.5176038,0.7871628
5894,1760,100,0,5894500.0,1760500.0,0.0067198,0.36822143,0.5336607,0.73681813,0.5017277,0.75749624,0.65789956,0.7229219,0.5168132,0.77000064
6042,1743,100,0,6042500.0,1743500.0,0.006718369,0.12535025,0.51228607,0.7131526,0.47226766,0.71072066,0.6602695,0.7317312,0.4766156,0.73949534
5928,1780,100,0,5928500.0,1780500.0,0.006718255,0.40570897,0.5388,0.750238,0.5071996,0.7740173,0.65883696,0.73238844,0.51458323,0.79841673
5960,1724,43,0,5960217.441860465,1724480.2325581396,0.006714834,0.06321341,0.53483695,0.734355,0.49401656,0.73077804,0.64690757,0.7105517,0.48150426,0.7256031
6055,1690,100,0,6055500.0,1690500.0,0.006710562,0.22986157,0.54947966,0.7370981,0.5120454,0.74166894,0.646464,0.7046536,0.4773927,0.71295977
5968,1776,100,0,5968500.0,1776500.0,0.006710446,0.34414324,0.5338209,0.7360753,0.5030185,0.74912506,0.6665922,0.7331052,0.5194181,0.77083313
6048,1734,100,0,6048500.0,1734500.0,0.006709919,0.109929286,0.5280315,0.74106914,0.48805043,0.7523042,0.6606289,0.72780806,0.47530347,0.7388615
6063,1729,100,0,6063500.0,1729500.0,0.006708967,0.13205458,0.5297999,0.7372069,0.49673235,0.74669975,0.66238207,0.7388277,0.51565266,0.77920175
5903,1774,100,0,5903500.0,1774500.0,0.0067060655,0.15541446,0.5347477,0.7440462,0.5054061,0.7720829,0.6611312,0.72987247,0.51850325,0.7943134
6040,1713,100,0,6040500.0,1713500.0,0.0067033228,0.11213978,0.5258429,0.7318972,0.4875547,0.7290187,0.6525877,0.7213519,0.47174248,0.72422194
5994,1747,100,0,5994500.0,1747500.0,0.0067027104,0.18004932,0.5229342,0.7331379,0.48706898,0.7426172,0.65598404,0.7279655,0.48965192,0.77143484
5910,1770,100,0,5910500.0,1770500.0,0.0067006773,0.24581668,0.52813303,0.72375166,0.49995765,0.75125057,0.66138315,0.7288011,0.53132844,0.786589
5983,1732,100,0,5983500.0,1732500.0,0.0066982913,0.320384,0.53362334,0.72219974,0.49582738,0.7371856,0.65831685,0.7154044,0.49751168,0.7416337
6060,1715,97,0,6060487.113402062,1715512.8865979381,0.006698011,0.24174468,0.55638975,0.744207,0.5235317,0.7604997,0.6682672,0.7365186,0.5040343,0.7626606
6038,1721,100,0,6038500.0,1721500.0,0.0066964244,0.16311458,0.5256505,0.74437845,0.4878339,0.7756773,0.6564532,0.7325302,0.47444674,0.7672502
6032,1703,100,0,6032500.0,1703500.0,0.00669482,0.1443766,0.52718073,0.7425561,0.49617377,0.7576204,0.664029,0.7316254,0.5139282,0.7962427
5908,1759,100,0,5908500.0,1759500.0,0.006691586,0.6193297,0.554774,0.72466093,0.5274291,0.7388967,0.66663814,0.72100365,0.54232067,0.74120694
5953,1762,100,0,5953500.0,1762500.0,0.0066890544,0.6518064,0.5351393,0.74080926,0.50483847,0.75307393,0.66482997,0.73450196,0.5289287,0.7842864
5953,1752,100,0,5953500.0,1752500.0,0.006684806,0.09877644,0.5470141,0.72321415,0.51852685,0.7349302,0.666034,0.72726643,0.53484005,0.7624402
6000,1727,100,0,6000500.0,1727500.0,0.006684501,0.3656876,0.52529526,0.7281082,0.48776487,0.730564,0.65535814,0.7243402,0.49054372,0.7508258
5894,1708,43,0,5894475.5813953485,1708217.441860465,0.0066799107,0.10880645,0.54988956,0.74584687,0.51269144,0.7520889,0.6490083,0.7211248,0.5000134,0.74236864
5860,1773,100,0,5860500.0,1773500.0,0.006677962,0.12326716,0.5206508,0.74203813,0.4831456,0.74881786,0.6473864,0.71902984,0.4760867,0.7449316
6012,1752,100,0,6012500.0,1752500.0,0.006676869,0.1713626,0.5533402,0.7409723,0.52289546,0.7540605,0.6681533,0.7268876,0.5113995,0.74327856
5957,1738,100,0,5957500.0,1738500.0,0.006674353,0.42967388,0.5226421,0.71813595,0.487165,0.7426263,0.6580708,0.7254527,0.49726436,0.76623565
6003,1760,100,0,6003500.0,1760500.0,0.006670541,0.37792534,0.52080387,0.74280375,0.49183646,0.76070076,0.66553164,0.738632,0.53265727,0.7987472
5929,1779,100,0,5929500.0,1779500.0,0.0066697067,0.30943602,0.5266086,0.7439413,0.49700788,0.75191367,0.6609462,0.72878605,0.513928,0.7699492
6008,1736,100,0,6008500.0,1736500.0,0.0066675283,0.21096027,0.5307739,0.74419457,0.4997748,0.7586648,0.6588807,0.7252438,0.5161382,0.7819144
6052,1744,100,0,6052500.0,1744500.0,0.006667426,0.19879022,0.5219358,0.7296315,0.48541638,0.7559518,0.661819,0.72658056,0.48438266,0.75700545
5923,1744,100,0,5923500.0,1744500.0,0.006660925,0.13399734,0.52637553,0.738692,0.49477887,0.75634784,0.65868515,0.7204396,0.5109958,0.7830676
5967,1761,100,0,5967500.0,1761500.0,0.0066563915,0.2830979,0.5227847,0.7127481,0.49124992,0.7056191,0.66279775,0.7224229,0.5121078,0.7396686
5877,1768,100,0,5877500.0,1768500.0,0.0066540255,0.3795611,0.53137213,0.73525715,0.5028212,0.7765534,0.6554137,0.7204361,0.5235678,0.8005896
5971,1777,100,0,5971500.0,1777500.0,0.0066470085,0.6181897,0.52859247,0.7264258,0.49790448,0.74705863,0.6620701,0.73268276,0.5134759,0.77851605
6002,1733,100,0,6002500.0,1733500.0,0.0066407765,0.114293456,0.516743,0.7452117,0.47924328,0.76617384,0.65534157,0.71779215,0.48534867,0.75883055
5940,1740,96,0,5940487.5,1740481.25,0.0066405055,0.34764838,0.52732325,0.73754567,0.48812008,0.7417315,0.64437026,0.7119872,0.4821587,0.73547775
6010,1763,100,0,6010500.0,1763500.0,0.0066389306,0.30130243,0.5433596,0.7506758,0.5138901,0.7766033,0.6616737,0.7353491,0.51435184,0.7968982
5888,1731,100,0,5888500.0,1731500.0,0.006637836,0.26128268,0.52912813,0.7276141,0.49772248,0.7431273,0.656549,0.72252786,0.50504094,0.7543006
6061,1768,100,0,6061500.0,1768500.0,0.006637062,0.24909559,0.54514796,0.7261421,0.5143511,0.74044687,0.6668136,0.7301533,0.527006,0.7573727
5957,1754,100,0,5957500.0,1754500.0,0.0066366466,0.32100943,0.5413141,0.751916,0.5060795,0.77081734,0.6612885,0.7279883,0.51525974,0.7838714
6002,1738,100,0,6002500.0,1738500.0,0.0066344533,0.24910511,0.5435426,0.751534,0.5141905,0.7813591,0.66253525,0.72092146,0.52272,0.8000627
6005,1751,100,0,6005500.0,1751500.0,0.0066314545,0.2959023,0.53029764,0.7233064,0.49739498,0.7168831,0.65675646,0.7184638,0.5115191,0.7439318
5968,1785,100,0,5968500.0,1785500.0,0.0066305874,0.14431159,0.54195845,0.75096637,0.51134646,0.7681775,0.66872597,0.732139,0.52762884,0.7850752
5880,1729,100,0,5880500.0,1729500.0,0.006628,0.176339,0.548476,0.75237286,0.517996,0.7758621,0.6571912,0.7262404,0.5218124,0.7861961
5974,1785,100,0,5974500.0,1785500.0,0.0066272346,0.14053397,0.51884294,0.7159551,0.4851942,0.72546566,0.65424013,0.72021556,0.4956341,0.7525358
5935,1734,33,0,5935737.878787879,1734504.5454545454,0.006622225,0.15075292,0.5179932,0.72270375,0.4744543,0.7507363,0.64564705,0.721301,0.46824554,0.7619246
5943,1762,100,0,5943500.0,1762500.0,0.006620639,0.22105084,0.54856104,0.7322703,0.5180731,0.7322449,0.65941536,0.72170985,0.5306169,0.74589413
5939,1704,100,0,5939500.0,1704500.0,0.0066152574,0.19109663,0.51546633,0.7448622,0.48110938,0.7672646,0.654246,0.7347424,0.4930218,0.78246033
5959,1789,100,0,5959500.0,1789500.0,0.0066148248,0.52597445,0.5290125,0.7454354,0.4971522,0.7677522,0.66053665,0.72645754,0.5118449,0.78625035
6009,1741,100,0,6009500.0,1741500.0,0.006607281,0.18527442,0.5400119,0.73819023,0.5126446,0.74132216,0.6667604,0.7295272,0.5255439,0.7548505
5915,1774,100,0,5915500.0,1774500.0,0.0066062994,0.19183634,0.5245624,0.7424599,0.49013087,0.7620007,0.6541704,0.72804177,0.50518507,0.7660086
5918,1764,100,0,5918500.0,1764500.0,0.0066038724,0.14336386,0.5285803,0.74069625,0.49501932,0.75330734,0.6587002,0.72942597,0.5055991,0.77424777
5857,1786,100,0,5857500.0,1786500.0,0.006597044,0.6224089,0.5368378,0.74352175,0.50083053,0.77498317,0.63934076,0.7031346,0.4864359,0.7651454
5937,1750,100,0,5937500.0,1750500.0,0.00659605,0.15518641,0.52843976,0.7167003,0.49523473,0.7166177,0.66016877,0.7243238,0.5093989,0.7508471
6046,1757,53,0,6046268.867924528,1757468.8679245282,0.0065900907,0.14639816,0.5417872,0.72762895,0.5029186,0.7360974,0.6484632,0.7082662,0.46779615,0.7129042
5975,1738,100,0,5975500.0,1738500.0,0.0065894495,0.24677528,0.53378093,0.7248114,0.49794015,0.73660344,0.650725,0.7234327,0.49450806,0.746298
5890,1765,100,0,5890500.0,1765500.0,0.006587003,0.14063144,0.5340137,0.7547153,0.5029819,0.7911147,0.660519,0.7352798,0.5218047,0.82456666
5864,1765,100,0,5864500.0,1765500.0,0.0065829386,0.2676925,0.5259417,0.7352365,0.49386063,0.72473705,0.6572323,0.7204348,0.51047426,0.72468674
6022,1736,100,0,6022500.0,1736500.0,0.0065816324,0.5068985,0.5419027,0.7430834,0.5109504,0.7667549,0.6635901,0.7259799,0.51251984,0.7719418
6041,1718,100,0,6041500.0,1718500.0,0.006580904,0.2741205,0.52104753,0.7266931,0.48230365,0.7136905,0.6553465,0.7119346,0.47393748,0.705776
5958,1795,100,0,5958500.0,1795500.0,0.0065716035,0.1953713,0.54718685,0.7320544,0.5198295,0.7481684,0.65863204,0.71887,0.5267639,0.7586674
6020,1725,56,0,6020455.357142857,1725712.5,0.006570999,0.042705547,0.5311354,0.74561495,0.49557713,0.7654408,0.6495393,0.71305996,0.48050165,0.757484
5960,1795,100,0,5960500.0,1795500.0,0.006568371,0.15254813,0.5261453,0.711772,0.49041718,0.7195028,0.6543824,0.71616656,0.48823002,0.7132331
5874,1747,19,0,5874834.2105263155,1747534.2105263157,0.006567796,0.06440273,0.5243111,0.71159273,0.48480195,0.6972529,0.6556472,0.6985733,0.48796964,0.7001556
6058,1741,100,0,6058500.0,1741500.0,0.0065661157,0.12700124,0.54479593,0.73214054,0.51809263,0.74334043,0.6662891,0.73662525,0.53881705,0.77408206
6041,1748,100,0,6041500.0,1748500.0,0.0065651983,0.1748802,0.51395214,0.736735,0.47843188,0.73962843,0.65524155,0.722357,0.4885829,0.74993116
6066,1689,100,0,6066500.0,1689500.0,0.0065641636,0.11870904,0.52554125,0.73610324,0.48217452,0.74813044,0.63924485,0.7025076,0.4444847,0.7172781
5886,1729,100,0,5886500.0,1729500.0,0.0065636416,0.1400693,0.5403217,0.74485636,0.51014817,0.7585385,0.6587367,0.716793,0.52399176,0.773416
5990,1775,100,0,5990500.0,1775500.0,0.0065583126,0.05275309,0.55247474,0.73704296,0.5248276,0.743484,0.65853846,0.7170808,0.5249501,0.74391544
5938,1788,100,0,5938500.0,1788500.0,0.006558267,0.316338,0.5441976,0.7409349,0.5183418,0.76142216,0.6600702,0.73093784,0.5386102,0.7858159
5939,1789,100,0,5939500.0,1789500.0,0.0065559805,0.60775685,0.54098916,0.73824173,0.5158513,0.7557715,0.6668011,0.7338842,0.5372523,0.7778063
5926,1764,100,0,5926500.0,1764500.0,0.0065552723,0.26869354,0.52432585,0.74571407,0.48943603,0.7796519,0.66040796,0.73301005,0.50444335,0.8038347
5959,1757,100,0,5959500.0,1757500.0,0.006552988,0.29953852,0.52442026,0.74085414,0.49026668,0.76869184,0.65797406,0.73193026,0.50074553,0.7932974
5965,1745,100,0,5965500.0,1745500.0,0.006546909,0.23017131,0.53675824,0.740369,0.49998745,0.7396256,0.6576292,0.7235924,0.4909638,0.73497957
6068,1742,100,0,6068500.0,1742500.0,0.0065445234,0.14731164,0.54620165,0.7499337,0.5211519,0.7703302,0.6631714,0.7346534,0.54550767,0.8059976
6065,1759,100,0,6065500.0,1759500.0,0.0065353783,0.14036307,0.5284767,0.7421615,0.49459994,0.7455854,0.6567042,0.7314455,0.50681686,0.74518603
5903,1748,100,0,5903500.0,1748500.0,0.006530351,0.24594136,0.51337546,0.7307812,0.4795801,0.7202697,0.6506919,0.71425825,0.4971301,0.730183
5947,1763,100,0,5947500.0,1763500.0,0.00652965,0.1323377,0.51681536,0.74084383,0.48188648,0.7661953,0.65287596,0.7408773,0.4975937,0.77780944
6023,1737,100,0,6023500.0,1737500.0,0.0065253847,0.47806826,0.5226157,0.7354566,0.48442182,0.7589167,0.6571225,0.72898877,0.4830209,0.76505005
6015,1756,100,0,6015500.0,1756500.0,0.0065238066,0.37909302,0.5513211,0.7493486,0.5183147,0.7634506,0.6656701,0.7350619,0.5005557,0.76317847
5928,1769,100,0,5928500.0,1769500.0,0.006523034,0.25037146,0.53287065,0.7515486,0.4988576,0.76943433,0.65572816,0.7260027,0.5019928,0.77495825
6052,1743,100,0,6052500.0,1743500.0,0.006522654,0.15337723,0.513912,0.72412413,0.47782448,0.71519953,0.6580614,0.7203434,0.4780211,0.70329934
5890,1696,100,0,5890500.0,1696500.0,0.0065192394,0.15806639,0.52649736,0.7405322,0.49221486,0.7576704,0.6600448,0.72953093,0.5039939,0.7795794
6011,1768,100,0,6011500.0,1768500.0,0.0065159826,0.42395195,0.51250464,0.74401397,0.47248513,0.7702037,0.6467892,0.71102554,0.4583823,0.7577672
5962,1755,100,0,5962500.0,1755500.0,0.0065147043,0.19179104,0.5463465,0.72293985,0.5188621,0.73535824,0.6650045,0.7223865,0.52878124,0.7442163
6030,1733,100,0,6030500.0,1733500.0,0.0065088,0.57038236,0.52788085,0.7394399,0.49208963,0.76724577,0.65519243,0.735092,0.48225367,0.77882105
5970,1752,100,0,5970500.0,1752500.0,0.006504453,0.4276189,0.5262278,0.7383188,0.49028537,0.7525699,0.6525874,0.72680795,0.49766177,0.7711799
5973,1771,100,0,5973500.0,1771500.0,0.0065014316,0.13160723,0.5425923,0.7449632,0.5134082,0.7519095,0.6644069,0.73179364,0.52443755,0.7688581
5913,1748,100,0,5913500.0,1748500.0,0.0064973347,0.08348405,0.52081084,0.75008893,0.49020377,0.78171957,0.65331185,0.7415362,0.5098968,0.82543
5923,1741,100,0,5923500.0,1741500.0,0.006487703,0.2761285,0.5258282,0.7347392,0.4906921,0.7463396,0.65370035,0.7239444,0.49894154,0.7509192
6068,1744,100,0,6068500.0,1744500.0,0.0064851474,0.37925595,0.53212786,0.7328267,0.50201404,0.7491262,0.6570269,0.72670317,0.5219176,0.77153504
5901,1770,100,0,5901500.0,1770500.0,0.00648467,0.46328294,0.52706254,0.73537475,0.49535942,0.75426745,0.6585443,0.730677,0.50891113,0.7825731
5977,1773,100,0,5977500.0,1773500.0,0.006478505,0.47113746,0.53678936,0.7399379,0.5032929,0.7619856,0.66419625,0.73000574,0.51625615,0.76779413
5951,1753,100,0,5951500.0,1753500.0,0.0064719343,0.39488438,0.5299099,0.7168327,0.4962158,0.72858185,0.65443265,0.71658784,0.5073278,0.7670504
5888,1736,100,0,5888500.0,1736500.0,0.0064695966,0.25825575,0.5382476,0.7433374,0.5065989,0.76853085,0.66240525,0.72498846,0.5125924,0.7791457
5961,1791,100,0,5961500.0,1791500.0,0.006467029,0.34540406,0.52843755,0.7402021,0.49507266,0.75346047,0.6587845,0.7177535,0.5155666,0.7676471
6001,1728,100,0,6001500.0,1728500.0,0.006464045,0.3451764,0.5213197,0.74141216,0.48697177,0.7548535,0.65421915,0.72348726,0.502119,0.7595921
5952,1770,100,0,5952500.0,1770500.0,0.0064610927,0.17642923,0.54980683,0.73893833,0.52422327,0.7561466,0.6662175,0.73115206,0.537466,0.7698258
6060,1717,100,0,6060500.0,1717500.0,0.006458464,0.24885592,0.5475914,0.7547884,0.5116512,0.7798573,0.6642051,0.7443628,0.4891143,0.7890674
5953,1746,100,0,5953500.0,1746500.0,0.006452021,0.22494322,0.53418154,0.72915614,0.500454,0.7452854,0.65810484,0.7200705,0.5048244,0.7513203
5948,1752,100,0,5948500.0,1752500.0,0.0064517017,0.38165647,0.52383035,0.7410861,0.49237075,0.76103246,0.65446657,0.72951514,0.5041609,0.7824881
6001,1748,100,0,6001500.0,1748500.0,0.006448622,0.1237766,0.53593737,0.74955916,0.5018165,0.7678088,0.65750784,0.73206633,0.508333,0.786127
6001,1738,100,0,6001500.0,1738500.0,0.006447667,0.14828223,0.53022176,0.74200505,0.4954188,0.74269336,0.65497476,0.71777177,0.5038092,0.7342784
6033,1745,100,0,6033500.0,1745500.0,0.006444953,0.1751285,0.5351943,0.73926026,0.5016185,0.7524539,0.6645664,0.7352959,0.50344396,0.760268
6074,1762,100,0,6074500.0,1762500.0,0.006438934,0.39245874,0.552897,0.75239336,0.52703637,0.7868438,0.6744967,0.7426961,0.54816574,0.8139216
5977,1735,100,0,5977500.0,1735500.0,0.0064350534,0.33171436,0.51882654,0.7185201,0.4776887,0.7067466,0.64406526,0.7042174,0.47104046,0.69653034
5911,1777,100,0,5911500.0,1777500.0,0.006430117,0.1872058,0.52656025,0.74021274,0.49202308,0.7523793,0.65916145,0.73204625,0.50184214,0.78044283
5869,1765,100,0,5869500.0,1765500.0,0.006429594,0.1762549,0.5372832,0.7315074,0.50810903,0.76927805,0.6563697,0.7295185,0.5286355,0.7935228
5859,1739,30,0,5859246.666666667,1739276.6666666667,0.0064276475,0.049715582,0.5628448,0.745896,0.53619456,0.76506424,0.6531273,0.7222186,0.5357473,0.7670653
5926,1763,100,0,5926500.0,1763500.0,0.006424218,0.3381972,0.5187098,0.7296681,0.48319644,0.73924315,0.66128844,0.72740406,0.4958552,0.7521583
6016,1747,100,0,6016500.0,1747500.0,0.0064214594,0.23545878,0.5356144,0.7204652,0.5010164,0.7394782,0.66507834,0.74008083,0.49605182,0.7652323
5978,1776,100,0,5978500.0,1776500.0,0.0064172386,0.21287987,0.5121861,0.7421343,0.47746536,0.75638026,0.6599329,0.7330899,0.4973856,0.7787062
5883,1779,100,0,5883500.0,1779500.0,0.0064128097,0.13187684,0.5209179,0.73201245,0.48709244,0.7439317,0.6532185,0.7193578,0.49877727,0.75943655
5974,1782,100,0,5974500.0,1782500.0,0.0064083543,0.51180017,0.51719725,0.74998796,0.48426506,0.7859093,0.65835845,0.73332024,0.50123185,0.81081057
6012,1751,100,0,6012500.0,1751500.0,0.0064060334,0.3387691,0.5369876,0.7429566,0.5025874,0.75684273,0.6619052,0.7232996,0.49471033,0.7420135
5927,1780,100,0,5927500.0,1780500.0,0.006402763,0.22419359,0.53346545,0.74549496,0.49926817,0.7604866,0.6524565,0.716509,0.50484604,0.7654624
5899,1765,100,0,5899500.0,1765500.0,0.006396585,0.08431028,0.510784,0.7079797,0.47443622,0.7167474,0.6441599,0.70736986,0.48481673,0.7468777
5959,1783,100,0,5959500.0,1783500.0,0.0063962643,0.5881909,0.5405548,0.7379405,0.51128805,0.7618895,0.6627006,0.7382911,0.5275418,0.79765135
6069,1746,100,0,6069500.0,1746500.0,0.006394834,0.2577352,0.5365504,0.74304277,0.50722826,0.78765947,0.6632221,0.7338583,0.527622,0.82483816
5930,1779,100,0,5930500.0,1779500.0,0.0063929083,0.1441493,0.51757246,0.7210415,0.48213115,0.73704296,0.65237343,0.7101059,0.49458107,0.7490653
5973,1761,100,0,5973500.0,1761500.0,0.006391836,0.14101098,0.5524501,0.74629194,0.5238035,0.7666974,0.66310996,0.731163,0.5299543,0.7888797
5943,1766,100,0,5943500.0,1766500.0,0.006387664,0.124758184,0.537884,0.7526749,0.5040859,0.78895885,0.6623378,0.7282353,0.51529235,0.8014826
6047,1750,100,0,6047500.0,1750500.0,0.006384434,0.17485611,0.5221615,0.73565483,0.47816968,0.7273991,0.6470348,0.70830554,0.44749528,0.69169843
5933,1711,55,0,5933722.7272727275,1711486.3636363635,0.006383046,0.07565769,0.53903323,0.7363867,0.50566554,0.752139,0.65741885,0.7221831,0.50780904,0.76640165
5966,1740,100,0,5966500.0,1740500.0,0.006382933,0.4574165,0.5378199,0.7409019,0.5041003,0.75758106,0.6603009,0.726089,0.50766426,0.7498591
6057,1747,100,0,6057500.0,1747500.0,0.0063750595,0.14106455,0.5374756,0.71973026,0.505886,0.7213385,0.65914476,0.7188695,0.5101664,0.74003935
5998,1753,100,0,5998500.0,1753500.0,0.006373675,0.13933504,0.5453267,0.74985766,0.51761997,0.7732933,0.6639514,0.7393639,0.5254909,0.7996832
5972,1769,100,0,5972500.0,1769500.0,0.0063735005,0.4511586,0.5512166,0.74369764,0.52484924,0.764354,0.6672898,0.73562384,0.5376481,0.7919883
6014,1732,100,0,6014500.0,1732500.0,0.0063679693,0.1809837,0.52101386,0.7179688,0.4818465,0.7249728,0.6554934,0.71563756,0.47132188,0.7123234
