Boylam,Enlem,YANGIN_DURUMU,score_probability_mlp,rank_probability_mlp,score_topsis_pi,rank_topsis_pi,score_topsis_shap,rank_topsis_shap,score_topsis_equal,rank_topsis_equal,score_topsis_entropy,rank_topsis_entropy,score_topsis_critic,rank_topsis_critic,score_vikor_pi,rank_vikor_pi,score_vikor_shap,rank_vikor_shap,score_vikor_equal,rank_vikor_equal,score_vikor_entropy,rank_vikor_entropy,score_vikor_critic,rank_vikor_critic
5986650.0,1754250.0,1,0.9999999999892799,191,0.8997332147309476,123,0.7527154625881421,22,0.6506824686852144,36,0.45150756865709624,986,0.6096948124142088,133,0.9694610185418875,296,0.9464812926693524,125,0.8690544858525451,11,0.6703191703318101,799,0.8759126698572047,94
5989850.0,1756450.0,1,0.9999999999996352,43,0.8920928085884342,614,0.752206289664048,25,0.6541676360844891,28,0.6073687962367293,18,0.6542912631824466,5,0.9694967039747981,295,0.9385526888064788,182,0.8687911254431295,12,0.9073955251319628,11,0.9501171332772702,17
5987050.0,1754550.0,1,0.9999999999975389,111,0.8920947157385191,613,0.7402790742872198,122,0.6371687577862396,159,0.4616027082819926,836,0.6041535533273611,180,0.9638475571618145,570,0.9327491659856028,265,0.868161316980905,13,0.6926951395276718,604,0.8918387404713067,66
5986750.0,1753950.0,1,0.9999999999962181,134,0.9014001855687226,99,0.7561105140145397,11,0.6530740273802375,33,0.49768860892385103,460,0.6111714027204906,118,0.974453894256528,134,0.9556162781268681,69,0.8665718676262995,14,0.7297290452609855,367,0.7857611526113896,502
5987150.0,1752150.0,1,0.9999999997897595,360,0.9010241794309121,103,0.7470254953120616,53,0.64934475481657,50,0.4602517927976537,857,0.6181242653499439,74,0.9723550273665724,198,0.9426108920261874,150,0.8644583679222124,15,0.67414857729551,766,0.842285542521305,164
5989850.0,1756350.0,1,0.9999999999997238,34,0.8919508778695554,620,0.7484533532545063,39,0.6462171060849936,66,0.5691257924326881,65,0.6406918530610347,14,0.969114742266275,319,0.9349141981000549,227,0.8621278351006644,16,0.8904672983900271,15,0.9468744111424192,20
5986950.0,1754150.0,1,0.999999999998368,95,0.8991136600150381,147,0.7483689292397624,42,0.6313014113877016,292,0.4987531787544978,452,0.6084223183106567,141,0.968569359776622,349,0.9443118468848387,139,0.8613198557698167,17,0.8053032943784619,108,0.9207831818403542,39
5987650.0,1755750.0,1,0.9999999999963634,132,0.8922729888329417,603,0.7478923977229581,47,0.649476329534374,47,0.5111978992340798,340,0.6320390028503047,28,0.964785578943849,519,0.9403399249767004,169,0.8613119504135163,18,0.7880258499671866,153,0.9511554675623863,15
5988050.0,1754250.0,1,0.9999999999995841,46,0.8918195105158462,630,0.7397970568432217,127,0.6273490104274032,397,0.5944696670118166,32,0.6334790017953836,25,0.9645003790887235,534,0.9389595391721098,178,0.860934541077986,19,0.9182513765383922,8,0.9777873078016167,3
5989050.0,1756150.0,1,0.9999999999999685,9,0.8920191142456805,616,0.7523191284468973,24,0.6424277950835484,94,0.555013269284893,108,0.6358189070904482,21,0.969183668016757,314,0.9361363888749672,210,0.8605541709377106,20,0.8696107392870654,30,0.9513711375910188,14
